url,amount,cost,ratio,duration,city,country,ontime,notontime,history,posvote,negvote,fees,feeratio,title,description,pastscore,score,ontime
https://www.zidisha.org/loan/naya-bathely,1338.52,66.93,0.0500029883752204,18,Dakar,Senegal,37,3,40,15,0,19.47,0.014545916385261332,"Merchandiser of Fabrics, Clothing, Beauty Products, Shoes & Accessories","I am a mother and married. I am a businesswoman, very entrepreneurial, serious, dynamic, and hardworking. I am a leader who fights for the promotion of women's emancipation, I have studied and am very well-read.I live in my husband's house, my husband died recently. I am originally from St Louis, my parents are still there. I am part of a large family: I have 4 brothers and 5 sisters of the same mother and father.I am a merchant by profession. I sell different articles depending on the needs of the moment of my customers. I sell cloth and beauty products for women. I buy merchandise in Mauritania, the Gambia, and Mali. I often sell on credit through members of my association as well as directly to end-users.With the Zidisha loan, I plan to go to Mauritania to buy merchandise because trade is good for me and I generate significant profits. My costs are transportation and the cost of the merchandise.I am requesting this money since I want to strengthen my business. I plan to travel to MaIi to buy ""thioup"" cloth. Right now the weather is getting colder, so I want to go to Mali to buy ""thioup carite,"" which is very good for the skin,  as well as other items. I am asking you all!",0.64723408858798026,0.41435534960657666,0
https://www.zidisha.org/loan/to-meet-urgent-demand-and-supply-of-2clients,416.17,20.92,0.05026791935987698,6,Accra,Ghana,36,2,38,0,0,77.21000000000001,0.18552514597400102,To meet urgent demand and supply of 2clients,"Tell your story in at least 300 characters- my childhood education was wonderful I had both parental support- I like to save money and love doing small handiwork- I started my business from my small savings-no kids yetI love cooking alot more especially like to try my hands on new recipes.  I also love watching movies and reading.I love sewing too.the above is what I love doing as hobby.Describe your business or income source in at least 300 characters- I deal in sales of clothing/liquid detergent making & general trading- is very useful because it gives me extra revenue-I choose this coz of the fashion trend and I also associate myself with more youthand people- my initial revenue was from my savings as national service personnel- I used some of the profit to pay for my postgraduate diploma, I do pay my rent and investmentDescribe what you will do with the loan in at least 200 charactersTo buy the following items1. Bottles 400pcs.... 13bags.=$1502. Base 75kg.=$1523. Thickener  5 ltrs.  =$624. Booster  5ltrs. =$525. Soda ash 10kg.... =$86. Sulphonic acid 3ltrs. = $807. Glycerine 2ltrs=$52",0.074151253980410489,0.81406432882078417,1
https://www.zidisha.org/loan/inventory-for-my-cyber-cafe-4,1247.01,62.35,0.04999959904090585,12,KisiiTownDarajaMbili,Kenya,79,0,79,4,0,146.20000000000002,0.11724043913039993,Purchase of New Inventory for Photocopying Business,"I was born in a very humble family of six siblings in Marani Sub-County, Kisii County, being a fourth born in the family,  The advise from my parents that in a successful business you have to be hardworking, honest, ambitious, disciplined,  patient and persistent on whatever you are doing as a living.My business name is Hope Cyber Caf at Gusii plaza, 1st floor room 114 in Kisii town, Kisii County, I aim in expanding the business, so that I can own upto 15 computers and sell stationery. I have been funded by Zidisha three times, the first time I bought a camera which i use in taking photos, the second time I bought Epson A4 size printer, third time I bought a drum unit for my photocopier and other spares and also bought A3 Epson photocopy machine. Am very much grateful for Zidisha family. I have really grown through the Zidisha loan, I have seen life changing. What I started as a one computer offering  typesetting is now is now six, with printing and photocopying services, also most of the stationery are available.I will use the loan to buy printing papers and special papers, normal printing papers will take approximately dollars 340 and special papers will take $ 480 inks and tonner will take $ 450. With this stock I am assured 100%  profit because we are nearing August and December when there are so many events taking place like weddings and graduations.",0.55128584292114635,0.84815670160307299,1
https://www.zidisha.org/loan/improving-my-cereals-stock,872.01,43.61,0.050010894370477406,21,Maragoli,Kenya,46,6,52,0,0,30.25,0.034689969151729914,Improve my stock of cereals,"Christopher  omondi went to idavaga primary school .joined kolanya boys high school in 1993 in form one and cleared my O levels in 1996. was employed with west county services as sales person in beer distribution company in western Kenya in vihiga county as from 1999 to 2007 ..when the directors had to embark on construction company ,leaving a number of employees jobless. i then opted for business,beginning a cereals stall in mbale town which am moving on with.  currenty i have a family of 5 ,wife and 4 children. first born in form 3 last daughter in pre-care.after being jobless for one year i managed to get eight thousand to purchase two sacks of maize. this cereal business have made pay my rent of three thousand and also the local authority.  in my business i get profits of 3000ksh per week. which adds to 12000ksh per month. i am in a permanent stall where i can act as a stall and store for goods. i do have challenge with finances to rent the stall. in the new stall the stock is still low and i need to improve my stock with 86186ksh which is 854.42US dollas its my humble request to Zidisha and the lenders to fund me. thanks in advance.Thank you zidisha for the great support indeed my stock is improving through the support i have been getting from your team. Currently i would wish to apply for 86468ksh  that is 854.42 US dollas wich is to make my proffit mergine improve by 18%. I there fore appeal to the zidisha team to assist me grow with zidisha. With the funds i am able to improve on my stock  iam to purchase beans of 654.42 US dollas and maize of 200 USdollas totaling to854.42US dollas and to have my customers have trust as they order and purchase my goods. Thank you  so much zidisha for the continous support. I will really appreaciate for the funding. Thank you zidisha team. the funds i am looking forward for are to improve on my stock by stocking different kinds of cereals which is to enabble my clients have trust and confident in my bussiness. thank you so much zidisha team as you do consider my application.",0.589640456362859,0.7548386765560513,0
https://www.zidisha.org/loan/loan-to-buy-foot-pump-and-water-tank-1,199.0,9.95,0.049999999999999996,48,Khayega,Kenya,113,3,116,0,0,40.07,0.201356783919598,Loan to buy foot pump and water tank,"my names are jacob sikuku,i grew up with lots of hardship due extreme poverty ,meals were not guaranteed and schools were several kilometers away. I struggled and completed primary education and secondary education but did not make it to college due to financial constrains that hit hard my family.I joined walese youth group were we were trained on various crop production techniques,I developed the interest in farming but start up capital was not there and so i decided to to take $100 loan from the group that I used as start up capital,the business went on well and I was able to repay the loan and embark on expanding it.I am a basketball player and couch and when I am not in the farm I am always out in the field training.I  grow vegetables in my farm and sell them to a nearby school.the market is always guaranteed and the demand is always high .the demand is high due to scarcity of vegetables in my locality. I choose farming business after receiving training on production of vegetables.my monthly costs are $100 and monthly profits are $250-$300 on average per month.  with expansion of the farm I can be certain of increased profitability.I use the profits to save for expansion,pay fees for my sibling and donate in church,and supply 400kgs of vegetables to Rehema childrens home for free every month.thanks for stopping byYours Jacobgiven the loan I would spend the money on water tank $40 and foot pump at $120. the water tank will hep me store water for irrigation and the pump will help me water the crops. These would increse production by 80% and my revenues by $120 per month.Thank you",0.0,-0.04426141448057952,1
https://www.zidisha.org/loan/loan-to-buy-new-goods-into-my-provision-store-2,304.75,15.25,0.05004101722723544,60,Berekum,Ghana,60,0,60,0,0,25.74,0.08446267432321575,Loan to buy new goods into my provision store,"I am Durowaa Asante Mary from Berekum in the Brong Ahafo Region of Ghana. I am fair in complexion and about 4.5 feet tall. My parents are Mr. Asante & Mrs. Agyapomaa. I am from a family of 5 and I am the last born of my parents.  Moreover, I started my basic school at Drobo R/C & Junior High School and after a successful complexion of Kumasi Senior High School, I furthered to the St. Ambrose College of Education and by God's grace, I have successfully and I am now self-employed. I am someone who believes in business and I spend most of my time thinking and planning ways and means of improving upon my business. My hobbies are reading news online and making friends all over the world.I sell general provisions such as tin of milk, sugar, tinned tomatoes and the like. There is a high demand for this business all the time, because it looks like it is a daily usage products. I chose this kind of business because I have been into it for many years now.  This means I can get the most out of this business. When I invest about $100, I can get a profit of about $45 a week and it is very interesting. I will use the profit I get to finance my junior brothers education and use the rest to improve upon my life. Thank you.Once again, i am most grateful to you all my wonderful lenders  in this wonderful organization and for that matter lenders who lend me during my previous loan,  in fact may God bless you all. With my previous loan, i was able to buy 4 boxes of soap, 7 boxes of wine or soft drink, 15bages of sugar, 9 boxes of tin tomatoes among others. Those goods that i bought really helped me and my customers a lot because i was able to provide them with their needs and also increased my profit to about 50%-55%, but with this my current loan and also since it is Christmas time , i will be buying 8 bags of rice,15 boxes of tin tomatoes,12 boxes of wine or soft drinks, 10 cattens of milk and 7 bags of sugar which in total may cost about $750. I can pay this loan if glanted because, i have many customers to supply with and besides my business is located at advantage point where people pass by always. Thank you!!",0.66403305849591676,0.68374674319904627,1
https://www.zidisha.org/loan/to-buy-cover-tent-for-my-car,472.01,23.6,0.049998940700408896,4,Nakuru,Kenya,21,0,21,0,0,141.16000000000003,0.2990614605622763,Purchase of Cover Tarp to Keep Personal Vehicle Dry,"My name is Bencharles waweru mwangi from nakuru county,i am the 3rd born in a family of  six 4 boys and 2 girls.i went to Nanyuki boys primary school in Nanyuki and Giakanja boys secondary before joining KIBHT and did civil engineering. Am currently in transport business where i have 2 pickups that i work with in construction sites.I currently run a transport business where i hire pickups in construction sites, i hire 1 pickup at a rate of ksh 150,000 per month,i hire in constrution areas since thats my area of business and i can closely monitor them.since the cars are mostly in remote areas  they need spare tyres,spare parts,insurance and even a mechanic.Thankyou for giving me yet another opportunity, i deal with transport activities in north eastern region of kenya where i hire my vehicle to construction companies there. I have a truck that when it rains cannot carry goods therefore i plan to use $300 to buy a cover tent for the truck $100 to make wire body where ill fit the tent,$ 60 ill pay the labor fee for that service. i look forward for your assistance.",0.81331446588806156,0.0,1
https://www.zidisha.org/loan/untuk-biaya-kuliah-5,298.19,14.91,0.050001676783258994,23,Jakarta,Indonesia,0,8,8,0,0,164.2,0.5506556222542673,For tuition,"My name Satria steel, I was a permanent employee at a company in jakarta. I lived in Jakarta with my parents. My educational background today is as a student at a university in Jakarta. In addition I also have a small business in the culinary field that is currently running.Source of my income is from my work and my small business the culinary field. Business I offer is in the form of human resources staple food is a culinary or food. Revenues will I pay for this loan installment is from my efforts are. My monthly income of my work is 5,400,000 IDR 700,000 IDR every month and every week of my efforts.I would do with the money of this loan is to pay my tuition and my efforts to raise capital. I will buy necessities for my efforts and also for my lecture. Profits will I get my income is increasing and is also very beneficial for my customers.",0.0,0.0,0
https://www.zidisha.org/loan/loan-to-buy-more-provision-2,451.05,22.73,0.0503935262166057,10,Tepa,Ghana,20,0,20,0,0,35.519999999999996,0.0787495843032923,Loan to buy more provisions for my store,"My name is Boadu Emmanuel. I am a Ghanaian by birth. I come from Sabronum a village in the Ahafo Ano South district of Ghana. I am not married yet and no children. I am self dependant man who believe that nothing is impossible when goal focused and determination mind exist. I was driven onto the street by my parents for refusing to join them in their religion. That was where my struggles begun. I did minor jobs of any kind provided its legal only to earn a living. I couldn't access formal education as I so wished. But I have long convinced my self to keep pressing forward no matter any circumstances. A friend lend me some money which I used to start this buying and selling business of mine. I hope for a better future. Sure! By the help of zidisha.About three years ago as I was wondering what to do to earn a living, an old friend of mine introduced me to provision store business. He got me a store room and filled with all kinds of provisions. The agreement was that I should sell the provisions in the store and divide the profit into five and take one. This practice went on for about a year. I realized that I was not earning enough to fend for myself and my family. I therefore approach him to sell the ownership of the store to me we he eventually agreed. I sell all kinds of provisions. I get profit which I use some of it in helping the poor and needy in my community.I will use this money to purchase different types of provisions like Sugar =100 dollars Milo =50 dollars Rice=200 dollars And other provisions. This loan will help me to increase and expand my business in other to increase my profit and it will help me to take good care of my family.",0.63605250417164538,0.0,1
https://www.zidisha.org/loan/buy-a-plot-of-land-to-expand-my-poultry-farming,906.01,45.31,0.050010485535479744,11,Maragua,Kenya,44,0,44,4,0,40.33,0.04451385746294191,Buy a plot of land to expand my poultry farming,"I was brought up by a single mother. I went through a lot of differentiates to get education. I managed to study up to form four level.My background has made me a very hardworking and patient person, and makes me want to achieve what I set target on.During my free times, I like visiting and spending times with some of the orphan children in my area.  It gives me satisfaction to show them the love, that they miss from their parents.I started my farming with one hen and a cork. With time, they have multiplied , and now I have several of them. I do buy young chicken, then feed them. When they grow, i sell some to add new stock, buy feeds and medicine. I have ambition of adding several varieties of chicken in future like broilers and commercial layers, onto the local chickens that I have. The demand for poultry products in my area is very high, and i would like to expand and satisfy this huge market demand.This is how I want to split the money I you will loan me dear lenders. 500$ will pay partially the plot of land I want to purchase.390$ will rent a shop where I will be selling my eggs from.8$will take my family  to take lunch atleast they will appreaciate the purpose of working hard that the fruits are very sweet.Thanks",0.38268820969207895,0.81406432882078417,1
https://www.zidisha.org/loan/to-purchase-a-new-photo-print-machine,102.98,1.48,0.014371722664595066,1,Nakuru,Kenya,50,42,92,6,0,141.16000000000003,1.3707516022528647,To purchase a new photo print machine,"I am Edwin Kiptui, 25 years old, married with one child. I live in Nakuru and have a cybercaf in Nakuru town, just a few kilometres in the outskirts of the city of Nakuru.I have not gone so far with my education because of a lot of financial issues in my family, so I decided to venture into business to be able to raise school fees for myself and to supplement my family income. Since I had no one to help me, while waiting to be employed I decided to start a cybercaf business back in September 2011. I managed to secure a good location right in the Central Business District in Nakuru. I have been running it for the past 2 years now.I own a cybercaf business along Kenyatta Avenue, opposite KCB bank in Nakuru, Kenya. It has eight computers, two printers, a photocopier and a scanner.The services that I offer are all sorts of online services. My business is unique because I run it myself and I have the personal touch to all my customers. They will always find a warm smiling face and, if you have a unique problem, I will go to all lengths to tackle it and you will always get out of my business a happy customer. Due to that personal touch, my customers always came back and refer others to me.I have one employee who is always there to assist me when the customers are many. My business faces challenges like change of technology -- that is, the phones people use nowadays have internet access -- but I thank God because they cant know everything: they always come consulting, thus when you give them good services they will always came back.My business gives me a monthly profit of twenty thousand shillings (about $200 USD) and above, but it still has many expenses that need to be paid. That is why would like support from you when I am a little stuck.Thanks, Zidisha, for the good help you are doing to the young upcoming business men and women around the world. Thanks a lot.WHEN I GET MY LOAN, I WILL BUY A NEW PHOTO PRINT MACHINE FOR PRINTING PHOTO GRAPHICS BOTH LARGE SCALE AND SMALL SCALE. THANKS ZIDISHA FOR YOUR SUPPORT. LOOKING FORWARD FOR YOUR CONTRIBUTION .The returns will then help expand my CYBER by increasing by paying more computers.I should supported because I can't afford single handedly to meet full financial requirements of the cyber due to the increased costs of electronics inputs like printing papers  and paying my worker this is attributed to the high standard of living in my country especially around Nakuru where I run my cyber.",0.0,0.74143496053643188,1
https://www.zidisha.org/loan/vente-darticles-scolaires,148.42,14.21,0.0957418137717289,9,Pikine,Senegal,0,6,6,0,0,0.0,0.0,Sales of school supplies,"My name is Papa Djibril Sy, I am a Senegalese of peulhe origin. I went to school but stopped when I knew my parents could no longer afford my tuition, so I decided to go into business in order to help them and to make my own future. I sell school supplies and the most expensive of them cost me XOF 1500 [2.93 USD], and when I sell them, I make a profit ranging from XOF 500 to 1250 [0.98-2.44 USD] per article, so it's a profitable business. Each month, I can make a profit of 50,000 XOF [97 USD] which I divide into thirds, with 2/3 going back into the business [65 USD] and the rest for me and my family [32 USD].The business I do is indeed tiring, but very Interesting because I like having my own business. I sell school supplies that I buy from bookstores to the most expensive at XOF 1500 [2.93 USD] that I sold nearly in my neighborhood. My business is profitable because I can make a profit of XOF 50,000 [97 USD] each month. My good fortune is that I have a loyal clientele, so I do not feel any competition because I always know that I will sell. My clients sometimes even give me an advance on items that I have not yet delivered. My clientele is growing, and I want to grow my business, that's why I need your loan.Back to school is in October, and the parents are busy getting supplies for their children. I have a loyal clientele that placed orders with me. With the Zidisha loan, I will buy a box of slate that cost XOF 12500 [24 USD], a box of geometry items costing XOF 35000 [68 USD], a box of books that cost XOF 25000 [48 USD] and other school items that pupils need. I can sell them quickly and go buy more. I can make a profit of XOF 20,000 to 30,000 [39-58 USD] for each carton.",0.63446314328722508,0.74541439771545914,0
https://www.zidisha.org/loan/vente-de-savons-de-toute-qualit%c3%a9,99.98,5.1,0.05101020204040808,6,BoboDioulasso,BurkinaFaso,3,3,6,0,0,10.62,0.10622124424884975,Sale of soaps,"Life is not easy nowadays, especially when parents cannot afford to fulfill many of their children's basic needs. I am a mature and wise woman who always puts her best foot forward for her family. My name is Josephine Konate Assebe. I was born on April 14, 1973 in Bobo-Dioulasso. I have been married for a long time and am the proud mother of 5 children, 3 girls and two boys, who are all currently going through school.I  work a humble and dignified job which helps me to fulfill a part of my family's basic needs. The profits from this business help me support my husband in managing the family, especially in this back-to-school period, which is cause for many expenses. Thanks to my business we are managing to fulfill our needs. I sell CITEC soaps, liquid soap of differing qualities, OMO, bleach and other merchandise.  I go door-to-door to deliver the merchandise. Your help will be greatly appreciated.I sell soaps of different qualities, therefore my first loan would go toward paying my suppliers to provide me with materials in order to deliver soap to my clients, make a profit and support my family's living expenses. I will be paying $50 for CITEC soaps, $30 for liquid soap and $20 for bleach.",0.34114843465707956,0.77418135736804072,0
https://www.zidisha.org/loan/making-environmental-friendly-charcoal,174.66,8.9,0.05095614336425055,11,MagongoKasarani,Kenya,30,58,88,1,0,141.16000000000003,0.8081987862132144,Purchase Supplies to Make Briquettes,"Am a Kenyan citizen, l was born, raised in Mombasa. Am second born in a family of 4 children and am the second born and only boy. where l live l have stayed for 5years,its a quite place hence l have decided to stay that long my education level is college education, l started supplies business, because l like been self employed, the earnings l will get from the loan l will boost my ability to supply more companies and big quantities because that the main challenge l have now.l do some supply to well known companies like farmers choice, which makes pork meat,sausages, etc, hence making people happy in terms of food, l also supply maize to NGO's which are contracted to supply it to hunger strickenareas, hence l believe a play a big role in eradicating hunger to our beloved country. l promise to repay it so that l can qualify for bigger loans in the near future. And make myself financial stable to meet bigger orders.My business is for supplying different type of commodities like maize, beans, fodder, copra cake, photocopy papers etc, l do supply to different companies which they do ask for bigger quantities which sometimes my financial capability lets me down, my clients likes my services because am efficient and my prices are competitive, the loan will make me add my supply capacity hence making more money and repay quickly, am normally paid 10 working days after delivery the goods. per order the least amount l can make as profit is 10 thousand shillings, l believe in starting small with the amount given as l grow big, and make my lenders happy.Hope all of you are well my lenders,  my plan is to buy a briquette making machine, of which l will be manufacturing the charcoals which, l will be selling to the local community as the charcoal burns for long hours, friendly to the environment and cheap price. The machine costs 15,000kshs and it can produce 10bags a day each bag weighing 50kgs and selling a kg at 20kshs. As l proceed my target is a bigger machine able to produce 2tonnes a day.Materials l will use are maize cobs, maize stocks, sawdust, sands, cassava peelings etc.Please help me to achieve my dreams.",0.0,0.13821442205383289,1
https://www.zidisha.org/loan/vente-de-cafe-et-de-cigarette,100.04,5.1,0.0509796081567373,5,BoboDioulasso,BurkinaFaso,2,3,5,0,0,10.62,0.1061575369852059,Coffee and cigarettes sale,"I had a very difficult childhood, because I was often sick and because of the limited means of my parents. I was treated by the traditional pharmacies. Nevertheless I had a perfect education from primary to secondary without much difficulty. After the third grade, I decided to quit school to help my father who was already getting older in his sackmaking business. This helped me understand life and fly away later on my own. I am a coffee and cigarette vendor in the morning.I am a coffee vendor from 6 to 10, and after about 11 am I am selling cigarettes. Very early in the morning after I wake (around 5 'o clock), I prepare for the job. Sitting at a concession not far from my home I sell coffee for breakfast to people leaving for work. From 11.00 I unpack my cigarette apron. It is an activity that allows me to take care of my basic needs. My goal is to have a shed for shelter from rain and sun.Aware of the harmful effects of cigarettes and the consequences they have for health, I believe it is not good to sell to teenagers. I make more profit on the coffee than I realized, on average 4500 francs per day, and for the sale of cigarettes approximately 3500. All these profits allow me to provide schooling for my youngest brother and to support my parents who are advancing in age. The first loan will help me to make a shed. This is feasible because I can make a personal contribution of about 150.000 francs and with further income from the loan I  could make a shed of 4 square meters.",0.0,0.0,0
https://www.zidisha.org/loan/kids-clothes-for-my-boutique-stock-top-up,100.33,5.02,0.05003488487989634,1,Nairobi,Kenya,57,3,60,1,0,30.25,0.3015050333898136,Kids' clothes formy boutique stock top up,"Am Walter Maseki, 25 years of age, went to Logitech primary school, since am so concerned with my future i had no option than to just work hard and get better grades. have done other businesses here and there and finally landed to selling clothes. i had accumulated my pocket money back in high school hence capital for my first business, electronics. The uniqueness in this land is that if u identify a good business niche you surely prosper. Am now dating not yet married but planning to later. i like playing hockey.I sell men, women and children classic clothes in easleight. The Products i have are very useful and are in high Demand. The reason as to why i chose this job is because it has a good profit and there are few credits as compared to the other businesses. I  now have a revenue of approximately 190,000 kes. i plough back the profits and also use them to do  my developments. recently i got an ict job but the company laptop was stolen so i need to buy my own. Am also working for a private ict company and Zidisha helped me get a laptop that has helped me greatly.I will use the loan in buying 5 pieces of kids clothes @ 18 dollars hence increasing my sales. the benefit is that my customers will have more variety to choose from and i will increase my profit. I expect my profit to increase by 1%. If it were possible i would borrow more.",0.0,0.63527830783774242,1
https://www.zidisha.org/loan/i-plan-to-buy-beans-from-the-farms-and-take-them-to-nakuru-since-maize-is-also-drying-upi-intend-to,950.26,115.9,0.12196661966198726,18,Nakuru,Kenya,65,39,104,10,0,0.0,0.0,,"My names are Ann  Waweru Iam married and blessed with four kids.I own a business at a place called Rongai within Nakuru district.Iam a GOD fearing woman.IAM AN ENTERPRISING LADY WHO ENGAGES NOT ONLY IN FARMING BUT ALSO IN BUSINESS.IAM AN ADHERENTHURCH MEMBER OF THE FULL GOSPEL CHURCHE S  OF KENYA.IAM MARRIED TO ONE HUSBAND MAIGWA WHOM I LOVE VERY MUCH. IAM GOING TO HEAVEN BY FAITH.i schooled in miteta primary school in laikipia west county before i proceeded to njorua high school for my o level. Iam blessed with 4 kids.I own a warehouse which I use to buy and sell cereals .Many of my customers come from within Rift valley province and on average my profits daily are KSH I5OO.My main challenges are price fructuations especially due to overproduction of the cereals in the area.There is also insecurity and uncertainity especially during elections eg referendums. My customers prefer my store because my prices are generally low compared with others .I also stock avariety of goods such as millet, sorghum rice and beans .given additional funding Iam intending to buy a posho mill to grind grains so that I can be selling flour.With this loan I plan to buy beans from the farms and bring them in my warehouse in Nakuru for reselling. Since maize is also drying up, I intend to put all my energies towards buying and selling it to middlemen. When I get the loan, I can buy a huge amount of beans and save on transportation costs to my warehouse. So I can make more reselling transactions until the reserves of maize and beans finally dwindles.I also want to buy a posho mill to grind grains, so I will have a big variety of goods: Millet, sorghum rice, beans and flour.",0.2696905458097475,0.73835826778810942,1
https://www.zidisha.org/loan/buy-a-third-tuk-tuk3-wheeler-taxi-and-expand-my-garage,948.39,47.42,0.05000052720927045,43,Nairobi,Kenya,87,38,125,7,0,10.08,0.010628538892227882,Buy a third tuk tuk(3 wheeler taxi) and expand my garage,"am from a family of 8 and am the sixth born,i currently work part time in a ground handling company i started farming in a one acre piece of land the business has been coming up because Kenyans and the people of kambiti(Kirinyaga) where the farm is located appreciate healthy eating.the demand for the for the water melon has been increasing day by day.my business plan is to hire extra acres of land for my use and buy the right equipment for my business.my plan is to reduce the running cost of the business by buying my own water pump to get the water from masinga dam,i also plan to buy more pipes to reduce the amount of money used to hire equipments.i satrted the business after 3 years of working and the money i was earning i could only pay my house rent and buy me food and i wanted more financial freedom.the earnings from my business are used to pay college fees and the bus fare to and from collegei do small scale farming of water melon which is a fruit that does well in hot areas.the demand for fruits in kenya is increasing each day since the media has started encouraging people to eat healthy and the fact that its mosly hot during the year water melon is quick quencher of thirst.my customers prefer my business because i interract with them at a personal level.the risks involved is that the business does not do well in during the rainy areas and ends spoiling the produce and at times it gets attacked by some insects which seem to be many during the rainy season but kenya is hot most times of the year.i end up making a profit of about 45,000ksh-50,000.come the end of this year i want to expand the business from one acre to five because with farming the more acres u cultivate the more u end up making more profits.the profits from the business are reinvested in the farm and the rest i use to pay my college fees.the loan will be repaid using the proceeds from the farm and my small savings from my part time jobHallo lenders once again am grateful for everything.I enjoy borrowing from zidisha.once again am requesting for funding to buy my 3rd tuk tuk(3 wheeler taxi) its a business that is close to my heart.a new 3 wheeler costs about 2500usd.I have saved about 1500usd.with your funding I will be able to achieve my dream.my finances are doing ok at the moment so I will be able to repay the cash.my current earnings per month is about 1200usd.which I use to pay my bills and prepare for the birth baby end of these month.please fund me",0.79241942326009629,0.33848309862625425,1
https://www.zidisha.org/loan/maintenance-of-an-existing-machines-printers-and-photocopy,93.5,4.75,0.05080213903743316,1,Berekum,Ghana,9,9,18,0,0,25.74,0.2752941176470588,"Maintenance of an existing machines, printers and photocopy","I am Annor Emmanuel. Born on 4th January 1987. I completed All For Christ International School in the Year 2005 and furthered my Secondary Education at Presbyterian Senior High School - Berekum B/A. from 2005 - 2008I am currently Pursuing BEd. in Computer Science. I worked as pupil's teacher, at the Christ Apostolic Preparatory and Junior High School from November,20th 2008 to 04th February, 2015. I currently work as Manager at Arena of Liberty Travel Consult Berekum. In Arena of Liberty Consults, we offer scholarship for students to study abroad. I have 3 other workers, working under my management.I am also C.E.O of Annor's Business Centre. I do Printing, Lamination, Photocopy, Invitation Cards, T-Shirts Printing and other relates.I have two workers currently working at the Printing shop.I am also a founder of Youth Entrepreneurship and Empowerment. which is non-governmental Organisation which seeks the welfare of the Youths. We are made up of Seven Member Board. I am the idea developer and implementer of the NGO. I am married with a Boy Child. I am very hardworking young man with so many ambitions. Truly, Good name is better than riches, because of my desire for humanity, all my friends and family always approaches me for help and advice.  If I say help and advice, I mean they always consult me to help them with their thinking abilities in business, I also advices them on what will enables them overcome their future challenges.Right now, I am very ambitious man. I always work to see the welfare of the youth. I want to create Jobs Opportunities for the Youth which will engage the youth and prevent them from the engagement of bad habits.My hobbies, are soccer, travelling, watching News on TV, Reading News Papers,  and having good fun with family or Friends.I own Printing Press Shop. it is located at Nyamebekyere  New Town Just opposite the Church of Pentecost Berekum.Annors Printing was established on 02/12/2013. I established this printing press with the aim of creating employment for the Youth within my community. And surely since these came, I have been able to employed 3 people. 2 ladies and a Gentle man as well.I hope I have been able to achieved one of my goal in life. But I want to do more and all depend on the capital at hand which will enables me to enlarge my shop and create more employment for the youth.Annors Printing Press Offer the following services to the public1.printing of Documents, 2.Schools Exams, reports3.Lamination4.Invitation cards5.T  shirts Printing etc. I have a greater idea of becoming an agent and supplier of questions to the school in my municipality. I mean meeting some school and give them scheme of work which contains topics to be treated for the term. then I will set and print questions to cover those areas so that at the end of the term those school will buy their question papers from me in affordable cost. I made an attempt last year (2014) but due to financial constrains I was not able to come out with my good plans. I could not even handle the printing cost for just two schools. but eventually, I asked them to set their own questions for me to type for them which they did. the challenge was that, I couldn't supply them with the scheme of work. but Now I know with Zidisha I can come out boldly with this good ideology I have in mind.I am currently, looking forward to empower the youth since I will get financial assistance to enlarge my job. I am going to also start agriculture which will fetch more food productivity for the next generations. Please help me to shape my business and employ other youth who are on the street now. I am very responsible and hardworking young man with much energy for transformationsI will be using this loan to repair and maintain my existing machines. the actual fact is my first loan was paid on due time. but after I sent the money to the agency MTN Merchant number, it took them longer time before they credited my account. this has blocked my chance of getting increasing loan. So I will use this very loan to repair all faulty machines in my shop and buy some A4 papers which will enable me to make some productions and meet my repayments on due time so that I will meet increase in my next loan",0.8434913735027294,0.87837759162059914,1
https://www.zidisha.org/loan/hybrid-onion-seeds,301.0,15.05,0.05,60,Naivasha,Kenya,24,1,25,0,0,141.16000000000003,0.46897009966777414,"Loan to by hybrid onion seeds, fertilizers & other farmland preparations","Rahab wambui is my name. I hails from Mt Kenya region Nyeri county, in particular. born and brought in a very humble background. Am born in a family of 8 , 5 handsome gents and 2 beautiful Ladies.Am the 2nd born in that family. i went to school in my home village , mweiga , that's where i did up to O level. It was God how i came to finish my studies because of the struggles that my parents were going through. in our home we are farmers so my parents used to plant beans and maize, after harvesting them, they took them to school to pay my school fees. However , that did not mean that i was not to grow beyond there. I later managed also to start  farming and that's what am doing to date.I do farming business at my home village where i plant different varieties of food crops. I grow vegetables, onions, beans maize and potatoes. Thats what i have been doing since high school .This has really helped me  in paying my little girl school fees . It has been awesome doing such a job because in farming its the only job that will never loose market because all people whether in rural or auburn areas must eat. So that's how i decided to be doing this work which gives me some cash though not much at least i can say am doing somethingThank you for another chance my lenders. Want still to purchase some onion seeds worth 179 dollars. I will also use the rest 105 dollars for the land preparations and purchase some fertilizer ang some agro-chemicals. This will help me increase my production and also my income. Am expecting my income to raise from  150 dollars to 300. Thanks as you consider me for funding",0.58827130195790844,0.0,1
